DATAFLOW,LAST UPDATE,freq,ind_type,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Hungary,2021,5.62,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Hungary,2023,4.26,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Ireland,2021,4.88,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Ireland,2023,3.56,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Iceland,2021,0.74,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Italy,2021,7.51,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Italy,2023,8.22,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Lithuania,2021,6.72,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Lithuania,2023,6.85,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Luxembourg,2021,4.77,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Luxembourg,2023,5.08,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Latvia,2021,5.53,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Latvia,2023,6.83,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Montenegro,2021,2.01,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Montenegro,2023,3.57,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,North Macedonia,2021,13.56,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Malta,2021,3.71,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Malta,2023,3.82,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Netherlands,2021,0.48,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Netherlands,2023,0.66,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Norway,2021,0.86,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Norway,2023,0.29,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Poland,2021,8.56,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Poland,2023,7.42,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Portugal,2021,5.78,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Portugal,2023,6.00,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Romania,2021,17.80,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Romania,2023,17.20,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Serbia,2021,8.19,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Serbia,2023,7.89,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Sweden,2021,2.87,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Sweden,2023,2.43,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Slovenia,2021,5.39,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Slovenia,2023,7.17,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Slovakia,2021,4.95,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Slovakia,2023,4.58,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Türkiye,2021,12.28,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with limited overall digital skills (two out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Türkiye,2023,10.53,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Albania,2021,16.80,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Albania,2023,19.07,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Austria,2021,16.95,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Austria,2023,17.01,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Bosnia and Herzegovina,2021,21.53,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Bosnia and Herzegovina,2023,23.94,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Belgium,2021,18.59,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Belgium,2023,18.46,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Bulgaria,2021,14.51,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Bulgaria,2023,15.59,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Switzerland,2021,12.22,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Switzerland,2023,13.21,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Cyprus,2021,20.58,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Cyprus,2023,23.51,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Czechia,2021,17.36,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Czechia,2023,13.89,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Germany,2021,21.22,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Germany,2023,20.89,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Denmark,2021,20.17,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Denmark,2023,19.62,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,16.93,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,17.43,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Estonia,2021,19.13,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Estonia,2023,17.40,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Greece,2021,10.64,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Greece,2023,14.98,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Spain,2021,15.44,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Spain,2023,15.25,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,European Union - 27 countries (from 2020),2021,17.14,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,European Union - 27 countries (from 2020),2023,17.71,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Finland,2021,12.58,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Finland,2023,11.28,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,France,2021,16.07,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,France,2023,16.73,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Croatia,2021,11.57,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Croatia,2023,15.93,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Hungary,2021,20.51,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Hungary,2023,18.60,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Ireland,2021,14.17,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Ireland,2023,10.59,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Iceland,2021,12.10,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Italy,2021,16.34,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Italy,2023,18.23,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Lithuania,2021,18.61,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Lithuania,2023,16.40,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Luxembourg,2021,20.41,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Luxembourg,2023,20.13,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Latvia,2021,20.70,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Latvia,2023,22.22,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Montenegro,2021,25.44,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Montenegro,2023,25.44,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,North Macedonia,2021,18.28,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Malta,2021,15.45,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Malta,2023,16.68,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Netherlands,2021,11.40,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Netherlands,2023,12.12,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Norway,2021,15.03,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Norway,2023,14.66,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Poland,2021,18.82,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Poland,2023,20.36,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Portugal,2021,12.64,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Portugal,2023,14.39,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Romania,2021,16.53,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Romania,2023,18.73,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Serbia,2021,18.67,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Serbia,2023,30.63,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Sweden,2021,17.92,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Sweden,2023,19.57,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Slovenia,2021,20.48,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Slovenia,2023,20.64,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Slovakia,2021,18.15,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Slovakia,2023,19.30,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Türkiye,2021,19.64,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals,Türkiye,2023,20.91,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Albania,2021,21.17,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Albania,2023,22.94,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Austria,2021,18.31,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Austria,2023,17.84,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Bosnia and Herzegovina,2021,28.45,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with low overall digital skills (four out of five component indicators are at basic or above basic level),Percentage of individuals who used internet in the last 3 months,Bosnia and Herzegovina,2023,28.72,,
